product,category,date,predicted_sales,lower_bound,upper_bound,type,MAE,Error_%
Karak tea without sugar - Large Pot,Hot Drinks,10/16/2022,0.003470238,0,15.87014043,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Large Pot,Hot Drinks,10/17/2022,0.002675444,0,13.97345421,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Large Pot,Hot Drinks,10/18/2022,0.00424835,0,16.72883397,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Large Pot,Hot Drinks,10/19/2022,0.003166484,0,15.55970319,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Large Pot,Hot Drinks,10/20/2022,0.004783932,0,17.40504979,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Large Pot,Hot Drinks,10/21/2022,0.006009027,0,20.41687122,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Large Pot,Hot Drinks,10/22/2022,0.005612068,0,18.62664929,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Small Cup,Hot Drinks,10/16/2022,0.010410713,0,15.87014043,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Small Cup,Hot Drinks,10/17/2022,0.008026332,0,13.97345421,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Small Cup,Hot Drinks,10/18/2022,0.012745049,0,16.72883397,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Small Cup,Hot Drinks,10/19/2022,0.009499452,0,15.55970319,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Small Cup,Hot Drinks,10/20/2022,0.014351796,0,17.40504979,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Small Cup,Hot Drinks,10/21/2022,0.018027081,0,20.41687122,category_distribution,19.77386391,78.14413574
Karak tea without sugar - Small Cup,Hot Drinks,10/22/2022,0.016836203,0,18.62664929,category_distribution,19.77386391,78.14413574
Latte,Espresso Drinks,10/16/2022,1.752507562,0,6.277270569,high_item_model,6.507731603,77.9572015
Latte,Espresso Drinks,10/17/2022,2.073295717,0,6.525772566,high_item_model,6.507731603,77.9572015
Latte,Espresso Drinks,10/18/2022,2.540390238,0,6.932163418,high_item_model,6.507731603,77.9572015
Latte,Espresso Drinks,10/19/2022,2.007206662,0,6.734532442,high_item_model,6.507731603,77.9572015
Latte,Espresso Drinks,10/20/2022,2.620512012,0,7.419617623,high_item_model,6.507731603,77.9572015
Latte,Espresso Drinks,10/21/2022,4.014488826,0,8.685738893,high_item_model,6.507731603,77.9572015
Latte,Espresso Drinks,10/22/2022,3.276425215,0,7.628678503,high_item_model,6.507731603,77.9572015
Lemon Cake,Sweets,10/16/2022,0.326308707,0,18.07429114,category_distribution,16.70617491,68.69555739
Lemon Cake,Sweets,10/17/2022,0.258199035,0,16.87794988,category_distribution,16.70617491,68.69555739
Lemon Cake,Sweets,10/18/2022,0.33531282,0,19.01422819,category_distribution,16.70617491,68.69555739
Lemon Cake,Sweets,10/19/2022,0.335537364,0,19.21328758,category_distribution,16.70617491,68.69555739
Lemon Cake,Sweets,10/20/2022,0.471375483,0,22.05367507,category_distribution,16.70617491,68.69555739
Lemon Cake,Sweets,10/21/2022,0.559158418,1.259375553,25.32246834,category_distribution,16.70617491,68.69555739
Lemon Cake,Sweets,10/22/2022,0.440686407,0,21.14025603,category_distribution,16.70617491,68.69555739
Lotus Cake,Sweets,10/16/2022,0.778727058,0,18.07429114,category_distribution,16.70617491,68.69555739
Lotus Cake,Sweets,10/17/2022,0.616185138,0,16.87794988,category_distribution,16.70617491,68.69555739
Lotus Cake,Sweets,10/18/2022,0.800215136,0,19.01422819,category_distribution,16.70617491,68.69555739
Lotus Cake,Sweets,10/19/2022,0.800751004,0,19.21328758,category_distribution,16.70617491,68.69555739
Lotus Cake,Sweets,10/20/2022,1.124925065,0,22.05367507,category_distribution,16.70617491,68.69555739
Lotus Cake,Sweets,10/21/2022,1.334416707,1.259375553,25.32246834,category_distribution,16.70617491,68.69555739
Lotus Cake,Sweets,10/22/2022,1.0516864,0,21.14025603,category_distribution,16.70617491,68.69555739
Lotus Frappuccino,Cold Drinks,10/16/2022,0.185114198,0,14.64728763,category_distribution,3.943324011,40.39931058
Lotus Frappuccino,Cold Drinks,10/17/2022,0.161436082,0,14.00312011,category_distribution,3.943324011,40.39931058
Lotus Frappuccino,Cold Drinks,10/18/2022,0.174998427,0,15.34468989,category_distribution,3.943324011,40.39931058
Lotus Frappuccino,Cold Drinks,10/19/2022,0.208067676,0.875830125,16.37051785,category_distribution,3.943324011,40.39931058
Lotus Frappuccino,Cold Drinks,10/20/2022,0.237590218,1.834870455,17.49880893,category_distribution,3.943324011,40.39931058
Lotus Frappuccino,Cold Drinks,10/21/2022,0.245242182,2.568058488,18.28563963,category_distribution,3.943324011,40.39931058
Lotus Frappuccino,Cold Drinks,10/22/2022,0.217205842,0.905776109,16.58538418,category_distribution,3.943324011,40.39931058
Macchiato,Espresso Drinks,10/16/2022,0.110155559,0,4.041176281,category_distribution,3.087697894,77.19244734
Macchiato,Espresso Drinks,10/17/2022,0.099840157,0,3.782592646,category_distribution,3.087697894,77.19244734
Macchiato,Espresso Drinks,10/18/2022,0.086614844,0,3.628162997,category_distribution,3.087697894,77.19244734
Macchiato,Espresso Drinks,10/19/2022,0.08787573,0,3.859096551,category_distribution,3.087697894,77.19244734
Macchiato,Espresso Drinks,10/20/2022,0.132648139,0,4.035094437,category_distribution,3.087697894,77.19244734
Macchiato,Espresso Drinks,10/21/2022,0.238322883,0,4.855007687,category_distribution,3.087697894,77.19244734
Macchiato,Espresso Drinks,10/22/2022,0.209598571,0,4.653509002,category_distribution,3.087697894,77.19244734
Manan Smoothie,Cold Drinks,10/16/2022,0.549273275,0,14.64728763,category_distribution,3.943324011,40.39931058
Manan Smoothie,Cold Drinks,10/17/2022,0.479015259,0,14.00312011,category_distribution,3.943324011,40.39931058
Manan Smoothie,Cold Drinks,10/18/2022,0.519257626,0,15.34468989,category_distribution,3.943324011,40.39931058
Manan Smoothie,Cold Drinks,10/19/2022,0.617381138,0.875830125,16.37051785,category_distribution,3.943324011,40.39931058
Manan Smoothie,Cold Drinks,10/20/2022,0.704980811,1.834870455,17.49880893,category_distribution,3.943324011,40.39931058
Manan Smoothie,Cold Drinks,10/21/2022,0.72768582,2.568058488,18.28563963,category_distribution,3.943324011,40.39931058
Manan Smoothie,Cold Drinks,10/22/2022,0.644496024,0.905776109,16.58538418,category_distribution,3.943324011,40.39931058
Mastich Cheese,Sweets,10/16/2022,0.063054823,0,18.07429114,category_distribution,16.70617491,68.69555739
Mastich Cheese,Sweets,10/17/2022,0.049893533,0,16.87794988,category_distribution,16.70617491,68.69555739
Mastich Cheese,Sweets,10/18/2022,0.064794748,0,19.01422819,category_distribution,16.70617491,68.69555739
Mastich Cheese,Sweets,10/19/2022,0.064838138,0,19.21328758,category_distribution,16.70617491,68.69555739
Mastich Cheese,Sweets,10/20/2022,0.09108705,0,22.05367507,category_distribution,16.70617491,68.69555739
Mastich Cheese,Sweets,10/21/2022,0.108049936,1.259375553,25.32246834,category_distribution,16.70617491,68.69555739
Mastich Cheese,Sweets,10/22/2022,0.085156794,0,21.14025603,category_distribution,16.70617491,68.69555739
Milk - Large,Hot Drinks,10/16/2022,0.147355577,0,2.448115989,high_item_model,2.986692064,122.7862293
Milk - Large,Hot Drinks,10/17/2022,0,0,1.870568557,high_item_model,2.986692064,122.7862293
Milk - Large,Hot Drinks,10/18/2022,0,0,2.153418177,high_item_model,2.986692064,122.7862293
Milk - Large,Hot Drinks,10/19/2022,0.098766499,0,2.323830526,high_item_model,2.986692064,122.7862293
Milk - Large,Hot Drinks,10/20/2022,0,0,1.450161338,high_item_model,2.986692064,122.7862293
Milk - Large,Hot Drinks,10/21/2022,0.172054583,0,2.490752571,high_item_model,2.986692064,122.7862293
Milk - Large,Hot Drinks,10/22/2022,1.263492912,0,3.483292313,high_item_model,2.986692064,122.7862293
Milk - Small,Hot Drinks,10/16/2022,0.053210312,0,15.87014043,category_distribution,19.77386391,78.14413574
Milk - Small,Hot Drinks,10/17/2022,0.041023473,0,13.97345421,category_distribution,19.77386391,78.14413574
Milk - Small,Hot Drinks,10/18/2022,0.065141362,0,16.72883397,category_distribution,19.77386391,78.14413574
Milk - Small,Hot Drinks,10/19/2022,0.048552757,0,15.55970319,category_distribution,19.77386391,78.14413574
Milk - Small,Hot Drinks,10/20/2022,0.073353626,0,17.40504979,category_distribution,19.77386391,78.14413574
Milk - Small,Hot Drinks,10/21/2022,0.092138414,0,20.41687122,category_distribution,19.77386391,78.14413574
Milk - Small,Hot Drinks,10/22/2022,0.086051705,0,18.62664929,category_distribution,19.77386391,78.14413574
Mini pancake - Large,Hot Sweets,10/16/2022,0.610342752,0,14.14978436,category_distribution,10.69046787,65.83152902
Mini pancake - Large,Hot Sweets,10/17/2022,0.407233451,0,11.81706701,category_distribution,10.69046787,65.83152902
Mini pancake - Large,Hot Sweets,10/18/2022,0.626157503,0,13.6568393,category_distribution,10.69046787,65.83152902
Mini pancake - Large,Hot Sweets,10/19/2022,0.596313781,0,13.69568737,category_distribution,10.69046787,65.83152902
Mini pancake - Large,Hot Sweets,10/20/2022,0.658704805,0,14.15172253,category_distribution,10.69046787,65.83152902
Mini pancake - Large,Hot Sweets,10/21/2022,1.341558142,3.622723522,19.63897195,category_distribution,10.69046787,65.83152902
Mini pancake - Large,Hot Sweets,10/22/2022,0.71320353,0,15.10234563,category_distribution,10.69046787,65.83152902
Mini pancake - Small,Hot Sweets,10/16/2022,2.713840619,0,7.103804441,high_item_model,5.259616186,66.48391246
Mini pancake - Small,Hot Sweets,10/17/2022,2.009416835,0,6.382522318,high_item_model,5.259616186,66.48391246
Mini pancake - Small,Hot Sweets,10/18/2022,2.914910225,0,7.661287066,high_item_model,5.259616186,66.48391246
Mini pancake - Small,Hot Sweets,10/19/2022,2.259219076,0,6.773412878,high_item_model,5.259616186,66.48391246
Mini pancake - Small,Hot Sweets,10/20/2022,3.091485382,0,7.666396244,high_item_model,5.259616186,66.48391246
Mini pancake - Small,Hot Sweets,10/21/2022,4.728658632,0,9.409575758,high_item_model,5.259616186,66.48391246
Mini pancake - Small,Hot Sweets,10/22/2022,3.42354281,0,7.763016016,high_item_model,5.259616186,66.48391246
Mini pancake Sticks,Hot Sweets,10/16/2022,0.048894861,0,14.14978436,category_distribution,10.69046787,65.83152902
Mini pancake Sticks,Hot Sweets,10/17/2022,0.032623674,0,11.81706701,category_distribution,10.69046787,65.83152902
Mini pancake Sticks,Hot Sweets,10/18/2022,0.050161789,0,13.6568393,category_distribution,10.69046787,65.83152902
Mini pancake Sticks,Hot Sweets,10/19/2022,0.047770994,0,13.69568737,category_distribution,10.69046787,65.83152902
Mini pancake Sticks,Hot Sweets,10/20/2022,0.052769169,0,14.15172253,category_distribution,10.69046787,65.83152902
Mini pancake Sticks,Hot Sweets,10/21/2022,0.10747289,3.622723522,19.63897195,category_distribution,10.69046787,65.83152902
Mini pancake Sticks,Hot Sweets,10/22/2022,0.057135089,0,15.10234563,category_distribution,10.69046787,65.83152902
Mocha,Espresso Drinks,10/16/2022,0.235139751,0,4.041176281,category_distribution,3.087697894,77.19244734
Mocha,Espresso Drinks,10/17/2022,0.213120335,0,3.782592646,category_distribution,3.087697894,77.19244734
Mocha,Espresso Drinks,10/18/2022,0.184889378,0,3.628162997,category_distribution,3.087697894,77.19244734
Mocha,Espresso Drinks,10/19/2022,0.187580886,0,3.859096551,category_distribution,3.087697894,77.19244734
Mocha,Espresso Drinks,10/20/2022,0.283152758,0,4.035094437,category_distribution,3.087697894,77.19244734
Mocha,Espresso Drinks,10/21/2022,0.508727693,0,4.855007687,category_distribution,3.087697894,77.19244734
Mocha,Espresso Drinks,10/22/2022,0.447412334,0,4.653509002,category_distribution,3.087697894,77.19244734
Molten chocolate,Sweets,10/16/2022,1.243880405,0,4.089501529,high_item_model,2.175009633,63.50393089
Molten chocolate,Sweets,10/17/2022,1.390586584,0,4.172367006,high_item_model,2.175009633,63.50393089
Molten chocolate,Sweets,10/18/2022,1.464077581,0,4.025842891,high_item_model,2.175009633,63.50393089
Molten chocolate,Sweets,10/19/2022,0.829806465,0,3.59430746,high_item_model,2.175009633,63.50393089
Molten chocolate,Sweets,10/20/2022,1.611069536,0,4.305783872,high_item_model,2.175009633,63.50393089
Molten chocolate,Sweets,10/21/2022,2.758415357,0.147733913,5.486549252,high_item_model,2.175009633,63.50393089
Molten chocolate,Sweets,10/22/2022,1.73685881,0,4.527668959,high_item_model,2.175009633,63.50393089
Morning Waffle,Hot Sweets,10/16/2022,0.00168603,0,14.14978436,category_distribution,10.69046787,65.83152902
Morning Waffle,Hot Sweets,10/17/2022,0.001124954,0,11.81706701,category_distribution,10.69046787,65.83152902
Morning Waffle,Hot Sweets,10/18/2022,0.001729717,0,13.6568393,category_distribution,10.69046787,65.83152902
Morning Waffle,Hot Sweets,10/19/2022,0.001647276,0,13.69568737,category_distribution,10.69046787,65.83152902
Morning Waffle,Hot Sweets,10/20/2022,0.001819627,0,14.15172253,category_distribution,10.69046787,65.83152902
Morning Waffle,Hot Sweets,10/21/2022,0.003705962,3.622723522,19.63897195,category_distribution,10.69046787,65.83152902
Morning Waffle,Hot Sweets,10/22/2022,0.001970175,0,15.10234563,category_distribution,10.69046787,65.83152902
Moroccan Tea,Hot Drinks,10/16/2022,0.093696418,0,15.87014043,category_distribution,19.77386391,78.14413574
Moroccan Tea,Hot Drinks,10/17/2022,0.072236985,0,13.97345421,category_distribution,19.77386391,78.14413574
Moroccan Tea,Hot Drinks,10/18/2022,0.114705442,0,16.72883397,category_distribution,19.77386391,78.14413574
Moroccan Tea,Hot Drinks,10/19/2022,0.085495072,0,15.55970319,category_distribution,19.77386391,78.14413574
Moroccan Tea,Hot Drinks,10/20/2022,0.129166168,0,17.40504979,category_distribution,19.77386391,78.14413574
Moroccan Tea,Hot Drinks,10/21/2022,0.16224373,0,20.41687122,category_distribution,19.77386391,78.14413574
Moroccan Tea,Hot Drinks,10/22/2022,0.151525828,0,18.62664929,category_distribution,19.77386391,78.14413574
Nirvana - Large,Hot Drinks,10/16/2022,0.024291664,0,15.87014043,category_distribution,19.77386391,78.14413574
Nirvana - Large,Hot Drinks,10/17/2022,0.018728107,0,13.97345421,category_distribution,19.77386391,78.14413574
Nirvana - Large,Hot Drinks,10/18/2022,0.029738448,0,16.72883397,category_distribution,19.77386391,78.14413574
Nirvana - Large,Hot Drinks,10/19/2022,0.022165389,0,15.55970319,category_distribution,19.77386391,78.14413574
Nirvana - Large,Hot Drinks,10/20/2022,0.033487525,0,17.40504979,category_distribution,19.77386391,78.14413574
Nirvana - Large,Hot Drinks,10/21/2022,0.042063189,0,20.41687122,category_distribution,19.77386391,78.14413574
Nirvana - Large,Hot Drinks,10/22/2022,0.039284474,0,18.62664929,category_distribution,19.77386391,78.14413574
Nirvana - Small,Hot Drinks,10/16/2022,0.083285705,0,15.87014043,category_distribution,19.77386391,78.14413574
Nirvana - Small,Hot Drinks,10/17/2022,0.064210653,0,13.97345421,category_distribution,19.77386391,78.14413574
Nirvana - Small,Hot Drinks,10/18/2022,0.101960393,0,16.72883397,category_distribution,19.77386391,78.14413574
Nirvana - Small,Hot Drinks,10/19/2022,0.07599562,0,15.55970319,category_distribution,19.77386391,78.14413574
Nirvana - Small,Hot Drinks,10/20/2022,0.114814372,0,17.40504979,category_distribution,19.77386391,78.14413574
Nirvana - Small,Hot Drinks,10/21/2022,0.144216649,0,20.41687122,category_distribution,19.77386391,78.14413574
Nirvana - Small,Hot Drinks,10/22/2022,0.134689625,0,18.62664929,category_distribution,19.77386391,78.14413574
Orange juice,Cold Drinks,10/16/2022,1.059095984,0,14.64728763,category_distribution,3.943324011,40.39931058
Orange juice,Cold Drinks,10/17/2022,0.923626107,0,14.00312011,category_distribution,3.943324011,40.39931058
Orange juice,Cold Drinks,10/18/2022,1.001220506,0,15.34468989,category_distribution,3.943324011,40.39931058
Orange juice,Cold Drinks,10/19/2022,1.190419984,0.875830125,16.37051785,category_distribution,3.943324011,40.39931058
Orange juice,Cold Drinks,10/20/2022,1.359327641,1.834870455,17.49880893,category_distribution,3.943324011,40.39931058
Orange juice,Cold Drinks,10/21/2022,1.403106913,2.568058488,18.28563963,category_distribution,3.943324011,40.39931058
Orange juice,Cold Drinks,10/22/2022,1.242702278,0.905776109,16.58538418,category_distribution,3.943324011,40.39931058
Oreo Frappuccino,Cold Drinks,10/16/2022,0.670659634,0,14.64728763,category_distribution,3.943324011,40.39931058
Oreo Frappuccino,Cold Drinks,10/17/2022,0.584874985,0,14.00312011,category_distribution,3.943324011,40.39931058
Oreo Frappuccino,Cold Drinks,10/18/2022,0.634010693,0,15.34468989,category_distribution,3.943324011,40.39931058
Oreo Frappuccino,Cold Drinks,10/19/2022,0.753818958,0.875830125,16.37051785,category_distribution,3.943324011,40.39931058
Oreo Frappuccino,Cold Drinks,10/20/2022,0.860777675,1.834870455,17.49880893,category_distribution,3.943324011,40.39931058
Oreo Frappuccino,Cold Drinks,10/21/2022,0.888500366,2.568058488,18.28563963,category_distribution,3.943324011,40.39931058
Oreo Frappuccino,Cold Drinks,10/22/2022,0.786926084,0.905776109,16.58538418,category_distribution,3.943324011,40.39931058
Passion Mojito,Cold Drinks,10/16/2022,1.888001216,0,4.683425327,high_item_model,1.678802218,57.15071379
Passion Mojito,Cold Drinks,10/17/2022,1.717492632,0,4.265672643,high_item_model,1.678802218,57.15071379
Passion Mojito,Cold Drinks,10/18/2022,1.790486885,0,4.442275748,high_item_model,1.678802218,57.15071379
Passion Mojito,Cold Drinks,10/19/2022,1.644328557,0,4.303827807,high_item_model,1.678802218,57.15071379
Passion Mojito,Cold Drinks,10/20/2022,2.106931009,0,4.72249294,high_item_model,1.678802218,57.15071379
Passion Mojito,Cold Drinks,10/21/2022,2.666932121,0.19392006,5.310964515,high_item_model,1.678802218,57.15071379
Passion Mojito,Cold Drinks,10/22/2022,2.584451594,0,5.276539199,high_item_model,1.678802218,57.15071379
Peach Iced Tea,Cold Drinks,10/16/2022,0.273119308,0,14.64728763,category_distribution,3.943324011,40.39931058
Peach Iced Tea,Cold Drinks,10/17/2022,0.238184383,0,14.00312011,category_distribution,3.943324011,40.39931058
Peach Iced Tea,Cold Drinks,10/18/2022,0.2581944,0,15.34468989,category_distribution,3.943324011,40.39931058
Peach Iced Tea,Cold Drinks,10/19/2022,0.306985096,0.875830125,16.37051785,category_distribution,3.943324011,40.39931058
Peach Iced Tea,Cold Drinks,10/20/2022,0.350542945,1.834870455,17.49880893,category_distribution,3.943324011,40.39931058
Peach Iced Tea,Cold Drinks,10/21/2022,0.361832728,2.568058488,18.28563963,category_distribution,3.943324011,40.39931058
Peach Iced Tea,Cold Drinks,10/22/2022,0.320467636,0.905776109,16.58538418,category_distribution,3.943324011,40.39931058
Peanut Butter Boat,Bakery,10/16/2022,0.068318224,0,8.606133769,category_distribution,6.736333354,66.35360477
Peanut Butter Boat,Bakery,10/17/2022,0.078939532,0,9.035584777,category_distribution,6.736333354,66.35360477
Peanut Butter Boat,Bakery,10/18/2022,0.078993764,0,9.271938936,category_distribution,6.736333354,66.35360477
Peanut Butter Boat,Bakery,10/19/2022,0.076933446,0,8.99773003,category_distribution,6.736333354,66.35360477
Peanut Butter Boat,Bakery,10/20/2022,0.109215179,0,10.69881842,category_distribution,6.736333354,66.35360477
Peanut Butter Boat,Bakery,10/21/2022,0.087076405,0,9.701790889,category_distribution,6.736333354,66.35360477
Peanut Butter Boat,Bakery,10/22/2022,0.095434553,0,9.898608959,category_distribution,6.736333354,66.35360477
Pistachio Cake,Sweets,10/16/2022,0.430349164,0,18.07429114,category_distribution,16.70617491,68.69555739
Pistachio Cake,Sweets,10/17/2022,0.340523366,0,16.87794988,category_distribution,16.70617491,68.69555739
Pistachio Cake,Sweets,10/18/2022,0.442224154,0,19.01422819,category_distribution,16.70617491,68.69555739
Pistachio Cake,Sweets,10/19/2022,0.442520292,0,19.21328758,category_distribution,16.70617491,68.69555739
Pistachio Cake,Sweets,10/20/2022,0.621669115,0,22.05367507,category_distribution,16.70617491,68.69555739
Pistachio Cake,Sweets,10/21/2022,0.737440812,1.259375553,25.32246834,category_distribution,16.70617491,68.69555739
Pistachio Cake,Sweets,10/22/2022,0.581195116,0,21.14025603,category_distribution,16.70617491,68.69555739
Pistachio latte,Cold Coffee Drinks,10/16/2022,2.611904625,0,6.400965482,high_item_model,1.994083902,47.90257417
Pistachio latte,Cold Coffee Drinks,10/17/2022,2.538963138,0,6.066975677,high_item_model,1.994083902,47.90257417
Pistachio latte,Cold Coffee Drinks,10/18/2022,2.783062234,0,6.666674591,high_item_model,1.994083902,47.90257417
Pistachio latte,Cold Coffee Drinks,10/19/2022,2.783282281,0,6.664998221,high_item_model,1.994083902,47.90257417
Pistachio latte,Cold Coffee Drinks,10/20/2022,3.124931455,0,7.014814771,high_item_model,1.994083902,47.90257417
Pistachio latte,Cold Coffee Drinks,10/21/2022,4.246994613,0.378669948,7.993096705,high_item_model,1.994083902,47.90257417
Pistachio latte,Cold Coffee Drinks,10/22/2022,3.989036711,0.028787524,7.632523716,high_item_model,1.994083902,47.90257417
Plain Croissant,Bakery,10/16/2022,0.370870359,0,8.606133769,category_distribution,6.736333354,66.35360477
Plain Croissant,Bakery,10/17/2022,0.42852889,0,9.035584777,category_distribution,6.736333354,66.35360477
Plain Croissant,Bakery,10/18/2022,0.428823293,0,9.271938936,category_distribution,6.736333354,66.35360477
Plain Croissant,Bakery,10/19/2022,0.417638708,0,8.99773003,category_distribution,6.736333354,66.35360477
Plain Croissant,Bakery,10/20/2022,0.592882402,0,10.69881842,category_distribution,6.736333354,66.35360477
Plain Croissant,Bakery,10/21/2022,0.472700487,0,9.701790889,category_distribution,6.736333354,66.35360477
Plain Croissant,Bakery,10/22/2022,0.518073288,0,9.898608959,category_distribution,6.736333354,66.35360477
Red Mojito,Cold Drinks,10/16/2022,1.905765839,0,14.64728763,category_distribution,3.943324011,40.39931058
Red Mojito,Cold Drinks,10/17/2022,1.661997694,0,14.00312011,category_distribution,3.943324011,40.39931058
Red Mojito,Cold Drinks,10/18/2022,1.801623146,0,15.34468989,category_distribution,3.943324011,40.39931058
Red Mojito,Cold Drinks,10/19/2022,2.142073782,0.875830125,16.37051785,category_distribution,3.943324011,40.39931058
Red Mojito,Cold Drinks,10/20/2022,2.446010769,1.834870455,17.49880893,category_distribution,3.943324011,40.39931058
Red Mojito,Cold Drinks,10/21/2022,2.52478837,2.568058488,18.28563963,category_distribution,3.943324011,40.39931058
Red Mojito,Cold Drinks,10/22/2022,2.23615195,0.905776109,16.58538418,category_distribution,3.943324011,40.39931058
Refresh Espresso,Cold Coffee Drinks,10/16/2022,0.39456084,0,6.875588099,category_distribution,2.472502366,49.67584662
Refresh Espresso,Cold Coffee Drinks,10/17/2022,0.368059505,0,6.767278444,category_distribution,2.472502366,49.67584662
Refresh Espresso,Cold Coffee Drinks,10/18/2022,0.400550161,0,6.942645183,category_distribution,2.472502366,49.67584662
Refresh Espresso,Cold Coffee Drinks,10/19/2022,0.361649039,0,6.717550214,category_distribution,2.472502366,49.67584662
Refresh Espresso,Cold Coffee Drinks,10/20/2022,0.512125696,0.032169946,7.898298154,category_distribution,2.472502366,49.67584662
Refresh Espresso,Cold Coffee Drinks,10/21/2022,0.616036373,1.162077724,8.960546305,category_distribution,2.472502366,49.67584662
Refresh Espresso,Cold Coffee Drinks,10/22/2022,0.543585297,0.222317974,8.013304487,category_distribution,2.472502366,49.67584662
Relax,Cold Drinks,10/16/2022,0.785976675,0,14.64728763,category_distribution,3.943324011,40.39931058
Relax,Cold Drinks,10/17/2022,0.685441724,0,14.00312011,category_distribution,3.943324011,40.39931058
Relax,Cold Drinks,10/18/2022,0.743026106,0,15.34468989,category_distribution,3.943324011,40.39931058
Relax,Cold Drinks,10/19/2022,0.883434888,0.875830125,16.37051785,category_distribution,3.943324011,40.39931058
Relax,Cold Drinks,10/20/2022,1.008784696,1.834870455,17.49880893,category_distribution,3.943324011,40.39931058
Relax,Cold Drinks,10/21/2022,1.041274184,2.568058488,18.28563963,category_distribution,3.943324011,40.39931058
Relax,Cold Drinks,10/22/2022,0.922234642,0.905776109,16.58538418,category_distribution,3.943324011,40.39931058
Ruby Mini pancake - Large,Hot Sweets,10/16/2022,0.003372059,0,14.14978436,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Large,Hot Sweets,10/17/2022,0.002249909,0,11.81706701,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Large,Hot Sweets,10/18/2022,0.003459434,0,13.6568393,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Large,Hot Sweets,10/19/2022,0.003294551,0,13.69568737,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Large,Hot Sweets,10/20/2022,0.003639253,0,14.15172253,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Large,Hot Sweets,10/21/2022,0.007411923,3.622723522,19.63897195,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Large,Hot Sweets,10/22/2022,0.003940351,0,15.10234563,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Small,Hot Sweets,10/16/2022,0.005058089,0,14.14978436,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Small,Hot Sweets,10/17/2022,0.003374863,0,11.81706701,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Small,Hot Sweets,10/18/2022,0.005189151,0,13.6568393,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Small,Hot Sweets,10/19/2022,0.004941827,0,13.69568737,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Small,Hot Sweets,10/20/2022,0.00545888,0,14.15172253,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Small,Hot Sweets,10/21/2022,0.011117885,3.622723522,19.63897195,category_distribution,10.69046787,65.83152902
Ruby Mini pancake - Small,Hot Sweets,10/22/2022,0.005910526,0,15.10234563,category_distribution,10.69046787,65.83152902
Saffron Cake,Sweets,10/16/2022,1.048032399,0,3.870566626,high_item_model,2.684042061,65.2055416
Saffron Cake,Sweets,10/17/2022,0.804268514,0,3.377482051,high_item_model,2.684042061,65.2055416
Saffron Cake,Sweets,10/18/2022,1.145402764,0,4.074989974,high_item_model,2.684042061,65.2055416
Saffron Cake,Sweets,10/19/2022,1.315943084,0,3.974735102,high_item_model,2.684042061,65.2055416
Saffron Cake,Sweets,10/20/2022,2.656281723,0.020567548,5.233100946,high_item_model,2.684042061,65.2055416
Saffron Cake,Sweets,10/21/2022,2.875564155,0,5.387580447,high_item_model,2.684042061,65.2055416
Saffron Cake,Sweets,10/22/2022,2.059956325,0,4.832674621,high_item_model,2.684042061,65.2055416
Saffron Latte,Cold Coffee Drinks,10/16/2022,0.327559943,0,6.875588099,category_distribution,2.472502366,49.67584662
Saffron Latte,Cold Coffee Drinks,10/17/2022,0.305558834,0,6.767278444,category_distribution,2.472502366,49.67584662
Saffron Latte,Cold Coffee Drinks,10/18/2022,0.332532209,0,6.942645183,category_distribution,2.472502366,49.67584662
Saffron Latte,Cold Coffee Drinks,10/19/2022,0.300236938,0,6.717550214,category_distribution,2.472502366,49.67584662
Saffron Latte,Cold Coffee Drinks,10/20/2022,0.425160955,0.032169946,7.898298154,category_distribution,2.472502366,49.67584662
Saffron Latte,Cold Coffee Drinks,10/21/2022,0.511426423,1.162077724,8.960546305,category_distribution,2.472502366,49.67584662
Saffron Latte,Cold Coffee Drinks,10/22/2022,0.45127836,0.222317974,8.013304487,category_distribution,2.472502366,49.67584662
Saudi Coffee - 1 Liter pot,Hot Drinks,10/16/2022,0.004626984,0,15.87014043,category_distribution,19.77386391,78.14413574
